Incident energy;MT=102 : (z,γ);MT=18 : (z,fission)
Incident energy;;
Incident energy;σ(E);σ(E)
1673.649;2.167135;9.74288
1673.742;2.272162;8.863863
1673.792;2.355319;8.42881
1673.855;2.4897;7.922907
1673.917;2.656586;7.473474
1673.935;2.711781;7.352142
1673.971;2.831539;7.121785
1673.98;2.863454;7.066738
1674.009;2.971724;6.896186
1674.083;3.285856;6.506604
1674.096;3.346657;6.444635
1674.135;3.539007;6.269631
1674.174;3.745996;6.110099
1674.271;4.320413;5.772323
1674.368;4.967945;5.502212
1674.414;5.294571;5.391779
1674.492;5.866403;5.222855
1674.537;6.201015;5.132883
1674.633;6.906382;4.951145
1674.731;7.581094;4.770475
1674.812;8.074015;4.619244
1674.892;8.479171;4.465896
1675.017;8.904687;4.218189
1675.085;9.01363;4.080919
1675.125;9.034623;4.00011
1675.154;9.029598;3.94175
1675.158;9.027568;3.933724
1675.17;9.01954;3.909693
1675.182;9.00861;3.885737
1675.206;8.978093;3.83809
1675.262;8.862798;3.728719
1675.358;8.529563;3.549655
1675.454;8.046418;3.385324
1675.55;7.446422;3.239385
1675.655;6.702193;3.103159
1675.672;6.576496;3.08344
1675.72;6.217723;3.031188
1675.767;5.864433;2.984737
1675.774;5.811909;2.9782
1675.792;5.677163;2.961824
1675.817;5.491106;2.940082
1675.843;5.299483;2.918642
1675.909;4.825414;2.869021
1675.975;4.375342;2.825067
1676.008;4.161314;2.804696
1676.041;3.95545;2.785108
1676.157;3.302354;2.719322
1676.273;2.764186;2.651835
1676.356;2.447768;2.598797
1676.418;2.245922;2.555627
1676.433;2.201225;2.5447
1676.479;2.073593;2.51004
1676.546;1.911386;2.456718
1676.65;1.708311;2.369234
1676.684;1.653149;2.340109
1676.761;1.545943;2.274996
1676.838;1.460578;2.213681
1676.915;1.394341;2.159713
1676.992;1.345219;2.116845
1677.043;1.321384;2.096412
1677.09;1.305215;2.084268
1677.096;1.30354;2.083223
1677.119;1.29792;2.080339
1677.142;1.29355;2.079301
1677.193;1.288213;2.083999
1677.244;1.288676;2.099047
1677.318;1.29912;2.140843
1677.392;1.320298;2.208042
1677.473;1.354445;2.312586
1677.561;1.402504;2.464614
1677.649;1.459413;2.658076
1677.737;1.522357;2.894071
1677.824;1.58783;3.170207
1677.953;1.68607;3.660662
1678.01;1.728771;3.909373
1678.019;1.735447;3.950492
1678.039;1.750214;4.0437
1678.059;1.764885;4.139456
1678.071;1.773641;4.198144
1678.113;1.804036;4.410931
1678.204;1.868877;4.912273
1678.303;1.939307;5.522124
1678.402;2.012323;6.199808
1678.435;2.03779;6.440445
1678.518;2.105453;7.076281
1678.6;2.178559;7.742833
1678.657;2.233568;8.224267
1678.68;2.256774;8.421758
1678.704;2.281602;8.62936
1678.737;2.316739;8.9167
1678.793;2.378832;9.406623
1678.859;2.455381;9.98115
1679.055;2.69039;11.56882
1679.153;2.799859;12.22734
1679.25;2.892433;12.74274
1679.386;2.980921;13.184
1679.521;3.005861;13.26008
1679.549;3.002198;13.23028
1679.634;2.971958;13.04938
1679.718;2.914522;12.74959
1679.863;2.758553;12.01727
1680.008;2.550587;11.14729
1680.177;2.283025;10.19184
1680.262;2.153311;9.812817
1680.346;2.035859;9.540217
1680.424;1.94025;9.393885
1680.502;1.860265;9.35942
1680.577;1.799572;9.434372
1680.651;1.75578;9.609505
1680.666;1.748837;9.656676
1680.681;1.742532;9.707605
1680.696;1.73686;9.762202
1680.755;1.720485;10.01058
1680.861;1.712791;10.57266
1680.967;1.727766;11.23973
1681.179;1.79502;12.64781
1681.372;1.855902;13.67498
1681.469;1.874356;13.99969
1681.565;1.881732;14.16367
1681.711;1.87365;14.09879
1681.857;1.85251;13.68541
1682.018;1.838494;12.93522
1682.178;1.867321;12.05849
1682.258;1.908012;11.63456
1682.338;1.970395;11.2534
1682.418;2.056154;10.93735
1682.498;2.165451;10.70549
1682.615;2.364022;10.54808
1682.732;2.597547;10.63056
1682.888;2.929565;11.11981
1683.044;3.231575;11.99307
1683.147;3.385719;12.72871
1683.186;3.431041;13.03019
1683.219;3.463101;13.29229
1683.229;3.471632;13.37274
1683.244;3.483375;13.49415
1683.289;3.510852;13.86234
1683.313;3.520675;14.06014
1683.331;3.525816;14.20868
1683.366;3.530353;14.49699
1683.375;3.530361;14.57085
1683.394;3.528834;14.72616
1683.413;3.525238;14.88043
1683.426;3.521602;14.98524
1683.442;3.515816;15.11324
1683.504;3.480648;15.59655
1683.619;3.368145;16.41706
1683.664;3.310996;16.7035
1683.796;3.119583;17.40651
1683.929;2.923775;17.88496
1684.062;2.764506;18.12408
1684.196;2.670021;18.13445
1684.33;2.65363;17.93678
1684.51;2.738801;17.39043
1684.803;2.972982;15.93865
1684.837;2.993904;15.73157
1684.924;3.031891;15.16982
1684.955;3.039124;14.95927
1684.991;3.042894;14.70842
1685.011;3.042747;14.56627
1685.028;3.041328;14.44394
1685.072;3.032026;14.12133
1685.148;2.996574;13.54599
1685.291;2.865736;12.41823
1685.441;2.65305;11.20836
1685.591;2.390129;10.01573
1685.7;2.184609;9.182418
1685.851;1.900421;8.09758
1685.912;1.789954;7.686397
1685.962;1.702407;7.362026
1685.968;1.692108;7.323891
1685.987;1.659809;7.204267
1686.005;1.629667;7.092546
1686.017;1.609828;7.018937
1686.018;1.608184;7.012841
1686.021;1.603262;6.994566
1686.023;1.599988;6.982407
1686.028;1.591828;6.952096
1686.037;1.577236;6.897848
1686.052;1.553191;6.808333
1686.092;1.490833;6.575181
1686.16;1.391134;6.197837
1686.241;1.283835;5.780877
1686.322;1.190474;5.401178
1686.394;1.120524;5.096786
1686.466;1.064121;4.825363
1686.538;1.022508;4.588648
1686.61;0.996871;4.388234
1686.682;0.9882337;4.225376
1686.754;0.997343;4.100793
1686.826;1.024547;4.014474
1686.898;1.069679;3.9655
1686.974;1.135907;3.952146
1687.049;1.218325;3.974061
1687.199;1.423323;4.101863
1687.5;1.884509;4.494648
1687.619;2.033945;4.610781
1687.682;2.096645;4.647993
1687.691;2.104537;4.651697
1687.71;2.120285;4.658122
1687.728;2.134043;4.662432
1687.731;2.136224;4.66298
1687.743;2.144632;4.664677
1687.754;2.151886;4.665536
1687.78;2.167302;4.664889
1687.806;2.180279;4.660454
1687.834;2.191536;4.651439
1687.845;2.195196;4.646702
1687.882;2.204413;4.625901
1687.887;2.2053;4.622524
1687.892;2.206104;4.619015
1687.898;2.20696;4.614632
1687.916;2.208824;4.600363
1687.933;2.209643;4.585387
1687.943;2.209712;4.575916
1687.97;2.208444;4.548001
1687.997;2.205192;4.51687
1688.046;2.194889;4.453121
1688.051;2.193562;4.446153
1688.068;2.188721;4.421901
1688.084;2.18375;4.398354
1688.119;2.171769;4.344838
1688.153;2.159189;4.290974
1688.274;2.117132;4.099399
1688.357;2.10343;3.98691
1688.439;2.114806;3.909944
1688.522;2.162559;3.883147
1688.604;2.25529;3.922031
1688.655;2.339334;3.984544
1688.725;2.490604;4.123247
1688.795;2.685184;4.326743
1688.865;2.923179;4.596676
1688.934;3.198296;4.926789
1689.004;3.514311;5.322929
1689.074;3.861081;5.774299
1689.213;4.605564;6.796636
1689.347;5.325191;7.865178
1689.48;5.953758;8.906658
1689.618;6.428664;9.863944
1689.625;6.446593;9.907459
1689.64;6.482812;9.998798
1689.655;6.515982;10.08746
1689.685;6.572955;10.25643
1689.72;6.623237;10.43878
1689.758;6.657622;10.61784
1689.768;6.663131;10.66158
1689.799;6.670787;10.78798
1689.829;6.664636;10.89686
1689.905;6.590203;11.11226
1689.98;6.437637;11.23937
1690.055;6.213716;11.28329
1690.12;5.969512;11.25704
1690.228;5.482471;11.09177
1690.347;4.868683;10.75502
1690.465;4.22913;10.28902
1690.505;4.013446;10.1063
1690.632;3.355518;9.460296
1690.742;2.839521;8.840133
1690.853;2.386218;8.181682
1690.963;2.011643;7.520726
1691.06;1.74459;6.950425
1691.157;1.535266;6.409032
1691.254;1.380209;5.911468
1691.35;1.275429;5.474065
1691.452;1.210695;5.077969
1691.554;1.186124;4.755781
1691.595;1.185573;4.64658
1691.682;1.198301;4.450399
1691.769;1.22485;4.296454
1691.942;1.294214;4.077643
1692.084;1.341405;3.935751
1692.095;1.344007;3.924755
1692.106;1.346417;3.913669
1692.141;1.352735;3.877624
1692.181;1.35725;3.834547
1692.248;1.357762;3.756442
1692.304;1.35101;3.68432
1692.363;1.336678;3.600966
1692.377;1.332202;3.580067
1692.392;1.32696;3.557207
1692.435;1.309432;3.489081
1692.54;1.252459;3.308631
1692.805;1.054257;2.819835
1692.919;0.9679328;2.629819
1693.033;0.8957274;2.471457
1693.146;0.8470558;2.354151
1693.232;0.8299365;2.293843
1693.317;0.8328628;2.259052
1693.402;0.8576161;2.248066
1693.487;0.905818;2.259459
1693.568;0.9746206;2.289659
1693.648;1.065005;2.336703
1693.749;1.210841;2.418892
1693.759;1.227163;2.428355
1693.791;1.2816;2.460197
1693.822;1.337467;2.49328
1693.908;1.507547;2.596277
1694.056;1.84295;2.810023
1694.183;2.155657;3.026174
1694.212;2.227743;3.079158
1694.283;2.401816;3.21367
1694.354;2.568488;3.353957
1694.495;2.858103;3.644995
1694.629;3.056155;3.932433
1694.7;3.122787;4.088961
1694.721;3.137;4.135975
1694.75;3.152424;4.201545
1694.772;3.160862;4.251848
1694.783;3.164026;4.277199
1694.816;3.16932;4.354135
1694.862;3.166342;4.463896
1694.946;3.131201;4.673653
1695.115;2.961521;5.143769
1695.199;2.84102;5.405187
1695.301;2.676342;5.745806
1695.604;2.177422;6.798411
1695.79;1.92409;7.30709
1695.841;1.86437;7.405809
1695.951;1.749382;7.543788
1695.961;1.73983;7.550977
1695.994;1.70934;7.568246
1696.027;1.680409;7.575642
1696.104;1.618854;7.555502
1696.18;1.566232;7.487978
1696.312;1.49485;7.280451
1696.444;1.451595;7.004944
1696.543;1.439933;6.790549
1696.641;1.447236;6.598518
1696.674;1.453972;6.541878
1696.745;1.475584;6.437676
1696.815;1.505878;6.361495
1696.955;1.588838;6.292929
1697.078;1.677923;6.316039
1697.153;1.734892;6.358525
1697.161;1.740948;6.363964
1697.187;1.760506;6.382573
1697.212;1.779061;6.401587
1697.285;1.831029;6.460822
1697.371;1.88605;6.530847
1697.383;1.893065;6.540147
1697.417;1.911966;6.565449
1697.451;1.929372;6.588905
1697.518;1.959177;6.628648
1697.616;1.9925;6.670007
1697.685;2.009893;6.688687
1697.693;2.011666;6.690451
1697.718;2.01696;6.69561
1697.742;2.021766;6.700232
1697.796;2.032098;6.710736
1697.85;2.042768;6.724024
1698.041;2.103281;6.85096
1698.163;2.180218;7.06011
1698.284;2.299681;7.418109
1698.324;2.349507;7.574699
1698.425;2.497563;8.059735
1698.526;2.673392;8.671478
1698.727;3.067511;10.20549
1698.94;3.44756;12.0699
1699.01;3.541295;12.67665
1699.125;3.645512;13.61224
1699.135;3.651325;13.68853
1699.162;3.664277;13.88961
1699.189;3.673173;14.08305
1699.298;3.667185;14.77479
1699.396;3.605429;15.2553
1699.493;3.496084;15.58097
1699.512;3.469619;15.62625
1699.561;3.394563;15.71427
1699.609;3.312432;15.7599
1699.707;3.123268;15.72813
1699.804;2.916131;15.53576
1699.985;2.51081;14.79485
1700.057;2.353266;14.38788
1700.169;2.122975;13.67044
1700.28;1.920828;12.90848
1700.366;1.786931;12.32182
1700.451;1.677026;11.77466
1700.537;1.590508;11.2783
1700.622;1.530672;10.86316
1700.698;1.499293;10.56572
1700.773;1.488784;10.34437
1700.811;1.491091;10.25941
1700.892;1.512583;10.13583
1700.972;1.554836;10.08199
1701.053;1.617106;10.08193
1701.133;1.695642;10.11807
1701.304;1.907909;10.22884
1701.442;2.106558;10.25979
1701.518;2.219407;10.22924
1701.664;2.429317;10.05681
1701.824;2.627438;9.713189
1702.005;2.781811;9.22292
1702.125;2.832864;8.912199
1702.18;2.841893;8.789183
1702.235;2.842139;8.683874
1702.242;2.84156;8.671913
1702.26;2.839459;8.642755
1702.278;2.83649;8.615976
1702.322;2.825727;8.561031
1702.365;2.810692;8.522473
1702.494;2.742961;8.500685
1702.615;2.65706;8.602574
1702.736;2.559486;8.795863
1702.833;2.477899;8.985542
1702.97;2.36157;9.241225
1703.106;2.244322;9.396479
1703.242;2.120381;9.371608
1703.274;2.089545;9.333211
1703.348;2.015092;9.19314
1703.362;2.000473;9.158512
1703.368;1.994154;9.142882
1703.382;1.979282;9.104583
1703.395;1.965311;9.066738
1703.43;1.926927;8.954097
1703.465;1.887425;8.826231
1703.564;1.770044;8.389423
1703.707;1.589786;7.608479
1703.947;1.290813;6.180473
1704.057;1.171575;5.601454
1704.166;1.072384;5.130334
1704.298;0.981567;4.723648
1704.43;0.9226472;4.49565
1704.545;0.8934373;4.418608
1704.659;0.8791725;4.419152
1704.78;0.8732697;4.461835
1704.823;0.8722163;4.479744
1704.921;0.8700117;4.514391
1705.019;0.8665225;4.53051
1705.067;0.864027;4.529498
1705.116;0.8609182;4.522127
1705.126;0.8602185;4.519854
1705.131;0.8598609;4.518623
1705.149;0.8585334;4.513678
1705.166;0.8572257;4.508294
1705.221;0.8527102;4.486525
1705.276;0.8479529;4.459195
1705.425;0.8362249;4.371017
1705.574;0.831013;4.291379
1705.607;0.8312394;4.278076
1705.706;0.8353982;4.251056
1705.872;0.8536736;4.249244
1706.038;0.8818456;4.279969
1706.22;0.9148268;4.295019
1706.236;0.9175087;4.293235
1706.291;0.9262551;4.281688
1706.345;0.9340375;4.261313
1706.454;0.9470948;4.189833
1706.629;0.9614427;3.988802
1706.795;0.9709476;3.718256
1706.96;0.9805307;3.408937
1706.992;0.9826168;3.347618
1707.071;0.9881452;3.197499
1707.15;0.994181;3.051619
1707.356;1.012257;2.706613
1707.443;1.021656;2.58049
1707.459;1.023603;2.558716
1707.518;1.031637;2.482429
1707.57;1.040172;2.420644
1707.657;1.058868;2.32957
1707.811;1.113161;2.211354
1707.954;1.200408;2.16058
1708.026;1.26174;2.160072
1708.097;1.334961;2.177434
1708.185;1.44363;2.224354
1708.29;1.597698;2.316702
1708.394;1.771513;2.44406
1708.603;2.146664;2.780341
1708.713;2.330553;2.979651
1708.823;2.48449;3.178647
1708.944;2.602855;3.384665
1708.955;2.610499;3.402358
1708.996;2.634069;3.466492
1709.037;2.649691;3.527585
1709.082;2.65751;3.590911
1709.158;2.648509;3.688554
1709.299;2.561519;3.837773
1709.4;2.450362;3.919082
1709.501;2.307893;3.978879
1709.608;2.133621;4.017585
1709.823;1.755555;4.007461
1709.943;1.550866;3.94273
1710.038;1.400152;3.859364
1710.11;1.294735;3.778114
1710.234;1.134073;3.607432
1710.359;1.002031;3.410249
1710.484;0.9028592;3.210827
1710.575;0.852574;3.079486
1710.666;0.8213383;2.971124
1710.757;0.8092157;2.89415
1710.848;0.8156668;2.854337
1710.917;0.8321759;2.850498
1710.985;0.8573153;2.868586
1711.076;0.9027256;2.923709
1711.167;0.9584373;3.007508
1711.349;1.084084;3.218814
1711.508;1.186266;3.386963
1711.575;1.221653;3.437194
1711.646;1.252239;3.47134
1711.717;1.274869;3.483339
1711.846;1.294939;3.4463
1711.86;1.295557;3.43792
1711.899;1.295823;3.410518
1711.937;1.294183;3.378547
1711.984;1.289922;3.332854
1711.989;1.289342;3.32765
1712.006;1.287215;3.309529
1712.022;1.285009;3.291929
1712.087;1.274548;3.216556
1712.211;1.253324;3.071579
1712.37;1.242489;2.940314
1712.449;1.251829;2.922589
1712.528;1.274724;2.948997
1712.598;1.30789;3.015077
1712.691;1.371862;3.170683
1712.784;1.458285;3.405922
1712.877;1.564838;3.717306
1712.969;1.68575;4.090463
1713.101;1.873848;4.706439
1713.162;1.961265;5.007869
1713.167;1.968332;5.032706
1713.183;1.990797;5.112165
1713.199;2.013003;5.191486
1713.209;2.02673;5.240929
1713.236;2.06312;5.373618
1713.309;2.155219;5.72187
1713.357;2.209365;5.937646
1713.447;2.293305;6.299876
1713.537;2.349863;6.589283
1713.585;2.36749;6.707902
1713.716;2.368623;6.888849
1713.788;2.340219;6.895292
1713.94;2.220018;6.700925
1714.061;2.078828;6.37454
1714.182;1.914007;5.942072
1714.467;1.521731;4.785536
1714.495;1.487357;4.677021
1714.598;1.371355;4.301947
1714.701;1.27289;3.97184
1714.747;1.234547;3.840037
1714.772;1.215096;3.772427
1714.791;1.200941;3.7229
1714.833;1.171481;3.61894
1714.856;1.156359;3.565113
1714.919;1.118252;3.428117
1714.981;1.084862;3.306675
1715.003;1.073843;3.26637
1715.066;1.044253;3.157794
1715.074;1.040676;3.144649
1715.106;1.026706;3.093314
1715.137;1.013624;3.045275
1715.256;0.9662211;2.871907
1715.366;0.9245392;2.720206
1715.429;0.9012003;2.634882
1715.617;0.8360532;2.387355
1715.633;0.8311013;2.367292
1715.676;0.8185491;2.314802
1715.718;0.8075668;2.266059
1715.727;0.8054052;2.256006
1715.762;0.7977326;2.218451
1715.797;0.791366;2.183699
1715.926;0.7824066;2.088202
1716.033;0.7978362;2.062672
1716.14;0.8403357;2.103156
1716.187;0.8689475;2.145707
1716.235;0.9049965;2.206406
1716.301;0.9663816;2.320012
1716.366;1.040641;2.467489
1716.432;1.130163;2.654091
1716.497;1.231875;2.873719
1716.628;1.473667;3.416202
1716.759;1.752386;4.06457
1716.914;2.099192;4.896763
1717.068;2.417237;5.686349
1717.163;2.578511;6.10225
1717.258;2.700445;6.432651
1717.282;2.724017;6.50008
1717.351;2.774074;6.654167
1717.42;2.79669;6.746167
1717.433;2.797813;6.756361
1717.472;2.795208;6.773298
1717.511;2.783725;6.769916
1717.644;2.681419;6.613345
1717.768;2.510841;6.294327
1717.892;2.290548;5.861391
1718.117;1.851927;4.991602
1718.229;1.654447;4.61097
1718.341;1.490805;4.311585
1718.388;1.434514;4.215408
1718.482;1.345937;4.079868
1718.577;1.289483;4.020957
1718.671;1.264949;4.036785
1718.766;1.268454;4.120536
1718.86;1.29523;4.260891
1719.013;1.374058;4.583907
1719.025;1.381491;4.613085
1719.072;1.411678;4.731522
1719.118;1.442386;4.852944
1719.128;1.449152;4.879948
1719.158;1.469535;4.962062
1719.188;1.489922;5.045594
1719.29;1.557222;5.336157
1719.317;1.574035;5.413745
1719.345;1.590837;5.494059
1719.42;1.631952;5.706536
1719.433;1.638417;5.742716
1719.479;1.659514;5.868471
1719.486;1.662468;5.887247
1719.509;1.671671;5.94816
1719.531;1.67973;6.005195
1719.578;1.694383;6.122365
1719.624;1.705162;6.22977
1719.7;1.714788;6.387882
1719.731;1.715677;6.444286
1719.815;1.709009;6.569385
1719.899;1.689052;6.648049
1720.021;1.637391;6.666925
1720.129;1.571856;6.581341
1720.237;1.49217;6.399693
1720.399;1.359986;5.970965
1720.561;1.237468;5.422124
1720.642;1.189836;5.135449
1720.723;1.156756;4.860622
1720.804;1.142027;4.612703
1720.885;1.14891;4.405686
1720.966;1.17988;4.251642
1721.047;1.236387;4.159998
1721.115;1.303754;4.135899
1721.182;1.387336;4.161241
1721.249;1.486744;4.235267
1721.316;1.600061;4.35623
1721.411;1.77946;4.601362
1721.505;1.970312;4.915864
1721.694;2.35047;5.688464
1721.782;2.50517;6.073654
1721.87;2.633648;6.451253
1721.937;2.709489;6.724226
1722.023;2.774898;7.046268
1722.031;2.779049;7.07429
1722.04;2.783315;7.105386
1722.061;2.791603;7.176131
1722.082;2.797541;7.244256
1722.132;2.80219;7.395398
1722.182;2.793557;7.530181
1722.3;2.722795;7.779827
1722.318;2.706178;7.809258
1722.373;2.646768;7.884907
1722.408;2.60267;7.921877
1722.43;2.572662;7.940695
1722.452;2.541011;7.956119
1722.509;2.452129;7.980425
1722.66;2.181244;7.937668
1722.69;2.123522;7.910969
1722.811;1.886343;7.742975
1722.931;1.654584;7.482081
1723.111;1.335549;6.922728
1723.261;1.108404;6.324533
1723.408;0.9253097;5.663872
1723.482;0.8486692;5.322155
1723.555;0.7835913;4.991175
1723.66;0.7090009;4.545947
1723.765;0.6580487;4.164642
1723.818;0.6418217;4.005921
1723.87;0.6323828;3.876763
1723.923;0.629592;3.77532
1723.975;0.6337562;3.708071
1724.059;0.6553397;3.672318
1724.143;0.6956341;3.731723
1724.21;0.7411971;3.848971
1724.276;0.7974518;4.024343
1724.343;0.8655504;4.260565
1724.409;0.9426194;4.546327
1724.542;1.123091;5.256972
1724.674;1.324473;6.085901
1724.926;1.711079;7.733695
1725.052;1.876025;8.464886
1725.183;2.011662;9.103143
1725.228;2.048716;9.291685
1725.3;2.097699;9.562803
1725.336;2.117566;9.685644
1725.363;2.130534;9.772911
1725.393;2.143085;9.86556
1725.399;2.145369;9.883598
1725.421;2.153123;9.948479
1725.442;2.159647;10.00876
1725.489;2.17137;10.13908
1725.535;2.179403;10.26268
1725.723;2.188057;10.78035
1725.864;2.183546;11.23685
1726.111;2.177807;12.18389
1726.193;2.175201;12.49301
1726.226;2.173371;12.6082
1726.23;2.173107;12.62167
1726.24;2.1724;12.65485
1726.249;2.171707;12.68406
1726.275;2.169363;12.76464
1726.347;2.159676;12.95287
1726.475;2.126856;13.12059
1726.638;2.047768;12.93354
1726.696;2.008892;12.74647
1726.847;1.885439;11.97454
1726.964;1.776245;11.14098
1727.08;1.668284;10.18676
1727.185;1.581055;9.283038
1727.289;1.513063;8.413864
1727.394;1.469376;7.616568
1727.498;1.454187;6.945928
1727.592;1.464454;6.460454
1727.662;1.485414;6.176104
1727.732;1.515732;5.954897
1727.883;1.601184;5.662375
1728.034;1.690066;5.545452
1728.162;1.747115;5.507497
1728.226;1.764852;5.491208
1728.298;1.774546;5.466975
1728.34;1.774953;5.448309
1728.443;1.75985;5.385955
1728.612;1.693042;5.243273
1728.781;1.597009;5.103478
1728.95;1.503216;5.046056
1728.989;1.484782;5.051447
1729.109;1.439366;5.118343
1729.258;1.408967;5.300685
1729.407;1.404046;5.557689
1729.556;1.415367;5.828948
1729.616;1.422135;5.927363
1729.721;1.434726;6.069309
1729.733;1.436156;6.082548
1729.769;1.44039;6.118182
1729.805;1.444526;6.147476
1729.896;1.454588;6.192415
1729.986;1.464487;6.197007
1730.289;1.513416;6.018806
1730.39;1.540637;5.947441
1730.491;1.574663;5.90124
1730.618;1.626219;5.904166
1730.745;1.684999;5.998084
1730.845;1.734093;6.145751
1730.887;1.755001;6.227822
1730.933;1.777909;6.331136
1730.938;1.780395;6.343197
1730.954;1.788337;6.382863
1730.97;1.79626;6.424144
1731.008;1.814974;6.528481
1731.045;1.833014;6.638199
1731.165;1.889784;7.041853
1731.193;1.902551;7.144616
1731.257;1.930891;7.387817
1731.32;1.957449;7.633924
1731.476;2.015423;8.230703
1731.631;2.056245;8.719806
1731.801;2.070455;9.01178
1731.908;2.057525;9.016739
1732.014;2.025766;8.868823
1732.032;2.018479;8.828502
1732.088;1.992418;8.675708
1732.143;1.962106;8.487135
1732.247;1.893912;8.037899
